NPB選手ID,id,選手,名前(フリガナ),ロングリスト,所属部門,team_id,team,pos1,pos2,pos3,投,打,身長,体重,年齢,生年月日,編成,選手登録状態,英語表示名,real_name_in_english,NPB選手ID,背番号,背番号#,teamEN,nameTM
91295153,1073230889,ブランドン,タイシンガー　ブランドン　タイガ,プロ(他球団),他球団,458039366,西武,内野手,三塁手,なし,右,右,179,87,23,1998/06/15,支配下,2軍,Taiga Tysinger Brandon,Taiga Tysinger Brandon,91295153,49,#49,SAI_LIO,91295153
93995155,1073230898,ゲレーロ,タイロン　ゲレーロ,プロ(他球団),他球団,459227327,ロッテ,投手,中継ぎ,なし,右,右,206,112,31,1991/01/09,支配下,2軍,Tayron Guerrero,Tayron Luis Guerrero,93995155,45,#45,CHI_MAR,93995155
63065153,1073231044,バルガス,セサル　バルガス,プロ(他球団),他球団,473072806,オリックス,投手,中継ぎ,なし,右,右,188,107,30,1991/12/30,支配下,2軍,Cesar Vargas,Cesar Vargas,63065153,59,#59,ORI_BUF,63065153
43745136,1073231051,B．ロドリゲス,ブライアン　ロドリゲス,プロ(他球団),他球団,842851725,日本ハム,投手,中継ぎ,先発,右,右,196,114,30,1991/07/06,支配下,2軍,Bryan Rodriguez,Bryan De Jesus (Guillen) Rodriguez,43745136,41,#41,,43745136
53955153,1073231102,レイ,コリン　レイ,プロ(他球団),他球団,724939825,ソフトバンク,投手,先発,中継ぎ,右,右,196,106,31,1990/07/01,支配下,2軍,Colin Rea,Colin D Rea,53955153,26,#26,HOK_FIG,53955153
43345138,1073231241,マクガフ,スコット　マクガフ,プロ(他球団),他球団,998943140,ヤクルト,投手,中継ぎ,なし,右,右,180,86,32,1989/10/31,支配下,2軍,Scott Mcgough,Scott Mcgough,43345138,37,#37,YAK_SWA,43345138
61965138,1073231474,髙橋　優貴,タカハシ　ユウキ,プロ(他球団),他球団,1007859055,巨人,投手,先発,中継ぎ,左,左,178,82,25,1997/02/01,支配下,2軍,Yuki Takahashi,Yuki Takahashi,61965138,47,#47,YOM_GIA,61965138
21725138,1073231481,齋藤　友貴哉,サイトウ　ユキヤ,プロ(他球団),他球団,894509462,阪神,投手,中継ぎ,先発,右,左,184,92,27,1995/01/05,支配下,2軍,Yukiya Saito,Yukiya Saito,21725138,48,#48,HAN_TIG,21725138
11815138,1073231486,万波　中正,マンナミ　チュウセイ,プロ(他球団),他球団,842851725,日本ハム,外野手,中堅手,右翼手,右,右,192,96,21,2000/04/07,支配下,2軍,Chusei Mannami,Chusei Mannami,11815138,66,#66,,11815138
53355153,1073231551,森　博人,モリ　ヒロト,プロ(他球団),他球団,39194887,中日,投手,先発,なし,右,右,177,84,23,1998/05/25,支配下,2軍,Hiroto Mori,Hiroto Mori,53355153,28,#28,CHU_DRA,53355153
73175155,1073231588,松本　竜也,マツモト　リュウヤ,プロ(他球団),他球団,743993386,広島,投手,先発,なし,右,右,180,87,22,1999/09/18,支配下,2軍,Ryuya Matumoto,Ryuya Matumoto,73175155,45,#45,,73175155
21825153,1073231657,平内　龍太,ヘイナイ　リュウタ,プロ(他球団),他球団,1007859055,巨人,投手,中継ぎ,なし,右,右,185,99,23,1998/08/01,支配下,2軍,Ryuta Heinai,Ryuta Heinai,21825153,11,#11,YOM_GIA,21825153
61665153,1073231767,萩原　哲,ハギワラ　テツ,プロ(他球団),他球団,1007859055,巨人,捕手,捕手,なし,右,左,175,85,23,1998/05/01,支配下,2軍,Tetsu Hagiwara,Tetsu Hagiwara,61665153,69,#69,YOM_GIA,61665153
21025153,1073231803,佐藤　奨真,サトウ　ショウマ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,なし,左,左,177,78,23,1998/06/02,育成,2軍,Shoma sato,Shoma sato,21025153,129,#129,CHI_MAR,21025153
81285155,1073231864,徳山　壮磨,トクヤマ　ソウマ,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,右,右,183,83,22,1999/06/06,支配下,2軍,Souma Tokuyama,Souma Tokuyama,81285155,15,#15,BAY_STA,81285155
51055136,1073231909,田浦　文丸,タウラ　フミマル,プロ(他球団),他球団,724939825,ソフトバンク,投手,中継ぎ,先発,左,左,168,78,22,1999/09/21,支配下,2軍,Fumimaru Taura,Fumimaru Taura,51055136,56,#56,HOK_FIG,51055136
1905136,1073231924,清水　達也,シミズ　タツヤ,プロ(他球団),他球団,39194887,中日,投手,先発,なし,右,右,184,88,22,1999/11/03,支配下,2軍,Tatsuya Shimizu,Tatsuya Shimizu,1905136,50,#50,CHU_DRA,1905136
51455136,1073231928,西川　愛也,ニシカワ　マナヤ,プロ(他球団),他球団,458039366,西武,外野手,左翼手,中堅手,右,左,180,82,22,1999/06/10,支配下,2軍,Manaya Nishikawa,Manaya Nishikawa,51455136,51,#51,SAI_LIO,51455136
21525155,1073231935,亀田　啓太,カメダ　ケイタ,プロ(他球団),他球団,1007859055,巨人,捕手,捕手,なし,右,右,183,94,22,1999/04/09,育成,2軍,Keta Kameda,Keta Kameda,21525155,22,#022,YOM_GIA,21525155
11415136,1073231953,難波　侑平,ナンバ　ユウヘイ,プロ(他球団),他球団,842851725,日本ハム,内野手,二塁手,遊撃手,右,左,178,81,22,1999/05/06,育成,2軍,Yuhei Nanba,Yuhei Nanba,11415136,155,#155,,11415136
71875134,1073232044,堀岡　隼人,ホリオカ　ハヤト,プロ(他球団),他球団,1007859055,巨人,投手,中継ぎ,先発,右,右,183,87,23,1998/09/11,育成,2軍,Hayato Horioka,Hayato Horioka,71875134,95,#095,YOM_GIA,71875134
21125153,1073232072,池谷　蒼大,イケヤ　ソウタ,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,左,左,175,80,22,1999/08/02,支配下,2軍,Sota Ikeya,Sota Ikeya,21125153,53,#53,BAY_STA,21125153
81685136,1073232121,牧　丈一郎,マキ　ジョウイチロウ,プロ(他球団),他球団,894509462,阪神,投手,中継ぎ,先発,右,左,181,83,22,1999/09/23,育成,2軍,Jyoichiro Maki,Jyoichiro Maki,81685136,126,#126,HAN_TIG,81685136
91295151,1073232152,立野　和明,タテノ　カズアキ,プロ(他球団),他球団,842851725,日本ハム,投手,先発,中継ぎ,右,右,181,87,23,1998/04/03,支配下,2軍,Kazuaki Tateno,Kazuaki Tateno,91295151,33,#33,,91295151
13115153,1073232213,牧　秀悟,マキ　シュウゴ,プロ(他球団),他球団,87807262,横浜,内野手,二塁手,なし,右,右,178,93,23,1998/04/21,支配下,2軍,Shugo Maki,Shugo Maki,13115153,2,#2,BAY_STA,13115153
91695134,1073232228,平井　克典,ヒライ　カツノリ,プロ(他球団),他球団,458039366,西武,投手,中継ぎ,なし,右,右,180,86,30,1991/12/20,支配下,2軍,Katsunori Hirai,Katsunori Hirai,91695134,25,#25,SAI_LIO,91695134
31935153,1073232251,喜多　隆介,キタ　リュウスケ,プロ(他球団),他球団,1007859055,巨人,捕手,捕手,なし,右,右,179,83,23,1998/08/25,支配下,2軍,Ryusuke Kita,Ryusuke Kita,31935153,94,#94,YOM_GIA,31935153
41745138,1073232290,坂本　光士郎,サカモト　コウシロウ,プロ(他球団),他球団,998943140,ヤクルト,投手,中継ぎ,なし,左,左,179,75,27,1994/09/09,支配下,2軍,Koshiro Sakamoto,Koshiro Sakamoto,41745138,26,#26,YAK_SWA,41745138
71875136,1073232296,宮台　康平,ミヤダイ　コウヘイ,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,左,左,178,83,26,1995/07/01,支配下,2軍,Kohei Miyadai,Kohei Miyadai,71875136,68,#68,YAK_SWA,71875136
91995134,1073232304,佐野　恵太,サノ　ケイタ,プロ(他球団),他球団,87807262,横浜,外野手,左翼手,なし,右,左,178,88,27,1994/11/28,支配下,2軍,Keita Sano,Keita Sano,91995134,7,#7,BAY_STA,91995134
23525153,1073232335,オスナ,ホセ　オスナ,プロ(他球団),他球団,998943140,ヤクルト,内野手,一塁手,左翼手,右,右,188,106,29,1992/12/12,支配下,2軍,Jose Osuna,Jose Osuna,23525153,13,#13,YAK_SWA,23525153
53155138,1073232348,渡邉　勇太朗,ワタナベ　ユウタロウ,プロ(他球団),他球団,458039366,西武,投手,先発,なし,右,右,191,96,21,2000/09/21,支配下,2軍,Yutaro Watanabe,Yutaro Watanabe,53155138,12,#12,SAI_LIO,53155138
31635138,1073232356,藤原　恭大,フジワラ　キョウタ,プロ(他球団),他球団,459227327,ロッテ,外野手,中堅手,左翼手,左,左,181,80,21,2000/05/06,支配下,2軍,Kyota Fujiwara,Kyota Fujiwara,31635138,1,#1,CHI_MAR,31635138
11415138,1073232362,野村　大樹,ノムラ　ダイジュ,プロ(他球団),他球団,724939825,ソフトバンク,内野手,三塁手,一塁手,右,右,171,83,21,2000/09/10,支配下,2軍,Daiju Nomura,Daiju Nomura,11415138,55,#55,HOK_FIG,11415138
41045153,1073232372,佐藤　輝明,サトウ　テルアキ,プロ(他球団),他球団,894509462,阪神,内野手,三塁手,なし,右,左,187,94,23,1999/03/13,支配下,2軍,Teruaki Sato,Teruaki Sato,41045153,8,#8,HAN_TIG,41045153
63165153,1073232384,水上　由伸,ミズカミ　ヨシノブ,プロ(他球団),他球団,458039366,西武,投手,先発,なし,右,右,176,77,23,1998/07/13,支配下,2軍,Yoshinobu Mizukami,Yoshinobu Mizukami,63165153,69,#69,SAI_LIO,63165153
71075136,1073232388,高木　渉,タカギ　ワタル,プロ(他球団),他球団,458039366,西武,外野手,右翼手,左翼手,右,左,182,87,22,1999/12/06,支配下,2軍,Wataru Takagi,Wataru Takagi,71075136,73,#73,SAI_LIO,71075136
31235138,1073232395,中神　拓都,ナカガミ　タクト,プロ(他球団),他球団,743993386,広島,内野手,三塁手,なし,右,右,175,91,21,2000/05/29,支配下,2軍,Takuto Nakagami,Takuto Nakagami,31235138,56,#56,,31235138
21625136,1073232477,藤井　黎來,フジイ　レイラ,プロ(他球団),他球団,743993386,広島,投手,中継ぎ,なし,右,右,182,91,22,1999/09/17,支配下,2軍,Reira Fujii,Reira Fujii,21625136,58,#58,,21625136
1005153,1073232482,佐々木　健,ササキ　タケル,プロ(他球団),他球団,458039366,西武,投手,先発,先発,左,左,179,86,25,1996/05/13,支配下,2軍,Takeru Sasaki,Takeru Sasaki,1005153,26,#26,SAI_LIO,1005153
1705151,1073232531,片岡　奨人,カタオカ　ショウト,プロ(他球団),他球団,842851725,日本ハム,外野手,右翼手,中堅手,右,左,184,81,24,1997/11/16,支配下,2軍,Shoto Kataoka,Shoto Kataoka,1705151,67,#67,,1705151
11615155,1073232554,野村　勇,ノムラ　イサミ,プロ(他球団),他球団,724939825,ソフトバンク,内野手,三塁手,三塁手,右,右,175,80,25,1996/12/01,支配下,2軍,Isami Nomura,Isami Nomura,11615155,99,#99,HOK_FIG,11615155
11815155,1073232597,福永　奨,フクナガ　ショウ,プロ(他球団),他球団,473072806,オリックス,捕手,捕手,なし,右,右,175,87,22,1999/07/28,支配下,2軍,Sho Fukunaga,Sho Fukunaga,11815155,32,#32,ORI_BUF,11815155
1405155,1073232609,中村　健人,ナカムラ　ケント,プロ(他球団),他球団,743993386,広島,外野手,右翼手,なし,右,右,183,90,24,1997/05/21,支配下,2軍,Kento Nakamura,Kento Nakamura,1405155,50,#50,,1405155
73175151,1073232610,柳町　達,ヤナギマチ　タツル,プロ(他球団),他球団,724939825,ソフトバンク,外野手,左翼手,右翼手,右,左,180,78,24,1997/04/20,支配下,2軍,Tatsuru Yanagimachi,Tatsuru Yanagimachi,73175151,32,#32,HOK_FIG,73175151
11715155,1073232632,川村　友斗,カワムラ　ユウト,プロ(他球団),他球団,724939825,ソフトバンク,外野手,中堅手,なし,右,左,181,87,22,1999/08/13,育成,2軍,Yuto Kawamura,Yuto Kawamura,11715155,132,#132,HOK_FIG,11715155
1705138,1073232650,小園　海斗,コゾノ　カイト,プロ(他球団),他球団,743993386,広島,内野手,遊撃手,なし,右,左,178,85,21,2000/06/07,支配下,2軍,Kaito Kozono,Kaito Kozono,1705138,51,#51,,1705138
31735153,1073232843,小沼　健太,オヌマ　ケンタ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,なし,右,右,189,86,23,1998/06/11,育成,2軍,Kenta Onuma,Kenta Onuma,31735153,121,#121,CHI_MAR,31735153
81485151,1073232850,樋口　龍之介,ヒグチ　リュウノスケ,プロ(他球団),他球団,842851725,日本ハム,内野手,三塁手,二塁手,右,右,168,91,27,1994/07/04,育成,2軍,Ryunosuke Higuchi,Ryunosuke Higuchi,81485151,112,#112,,81485151
21025136,1073232857,髙松　渡,タカマツ　ワタル,プロ(他球団),他球団,39194887,中日,内野手,二塁手,遊撃手,右,左,177,70,22,1999/07/02,支配下,2軍,Wataru Takamatsu,Wataru Takamatsu,21025136,0,#0,CHU_DRA,21025136
73575153,1073232863,渡部　健人,ワタナベ　ケント,プロ(他球団),他球団,458039366,西武,内野手,三塁手,一塁手,右,右,176,112,23,1998/12/26,支配下,2軍,Kento Watanabe,Kento Watanabe,73575153,8,#8,SAI_LIO,73575153
61665138,1073232868,松本　友,マツモト　ユウ,プロ(他球団),他球団,998943140,ヤクルト,内野手,二塁手,一塁手,右,左,179,86,27,1995/02/05,支配下,2軍,Yu Matsumoto,Yu Matsumoto,61665138,65,#65,YAK_SWA,61665138
21825134,1073232869,松原　聖弥,マツバラ　セイヤ,プロ(他球団),他球団,1007859055,巨人,外野手,右翼手,左翼手,右,左,173,74,27,1995/01/26,支配下,2軍,Seiya Matsubara,Seiya Matsubara,21825134,9,#9,YOM_GIA,21825134
81485155,1073232972,野口　智哉,ノグチ トモヤ,プロ(他球団),他球団,473072806,オリックス,内野手,遊撃手,なし,右,左,181,86,22,1999/09/20,支配下,2軍,Tomoya Noguchi,Tomoya Noguchi,81485155,9,#9,ORI_BUF,81485155
71375155,1073232977,鵜飼　航丞,ウカイ　コウスケ,プロ(他球団),他球団,39194887,中日,外野手,左翼手,なし,右,右,182,100,22,1999/05/30,支配下,2軍,Kosuke Ukai ,Kosuke Ukai ,71375155,4,#4,CHU_DRA,71375155
81185136,1073232979,伊藤　康祐,イトウ　コウスケ,プロ(他球団),他球団,39194887,中日,外野手,右翼手,中堅手,右,右,174,76,22,2000/02/03,支配下,2軍,Kosuke Ito,Kosuke Ito,81185136,49,#49,CHU_DRA,81185136
91195138,1073232984,石橋　康太,イシバシ　コウタ,プロ(他球団),他球団,39194887,中日,捕手,捕手,なし,右,右,181,95,21,2000/12/07,支配下,2軍,Kota Ishibashi,Kota Ishibashi,91195138,58,#58,CHU_DRA,91195138
51555136,1073232991,金久保　優斗,カナクボ　ユウト,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,右,左,183,74,22,1999/11/04,支配下,2軍,Yuto Kanakubo,Yuto Kanakubo,51555136,48,#48,YAK_SWA,51555136
81885155,1073233000,正木　智也,マサキ　トモヤ,プロ(他球団),他球団,724939825,ソフトバンク,外野手,左翼手,右翼手,右,右,182,90,22,1999/11/05,支配下,2軍,Tomoya Masaki,Tomoya Masaki,81885155,31,#31,HOK_FIG,81885155
93195155,1073233008,丸山　和郁,マルヤマ　カズヤ,プロ(他球団),他球団,998943140,ヤクルト,外野手,中堅手,なし,左,左,174,80,22,1999/07/18,支配下,2軍,Kazuya Maruyama,Kazuya Maruyama,93195155,4,#4,YAK_SWA,93195155
43145136,1073233009,湯浅　大,ユアサ　ダイ,プロ(他球団),他球団,1007859055,巨人,内野手,二塁手,遊撃手,右,右,172,73,22,2000/01/24,支配下,2軍,Dai Yuasa,Dai Yuasa,43145136,0,#00,YOM_GIA,43145136
3105155,1073233020,三浦　銀二,ミウラ　ギンジ,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,右,右,175,80,22,1999/12/30,支配下,2軍,Ginji Miura,Ginji Miura,3105155,30,#30,BAY_STA,3105155
81785155,1073233021,古賀　悠斗,コガ　ユウト,プロ(他球団),他球団,458039366,西武,捕手,捕手,なし,右,右,173,85,22,1999/09/10,支配下,2軍,Yuto Koga,Yuto Koga,81785155,22,#22,SAI_LIO,81785155
81085155,1073233034,大勢,オウタ　タイセイ,プロ(他球団),他球団,1007859055,巨人,投手,先発,なし,右,右,181,88,22,1999/06/29,支配下,2軍,Taisei Outa,Taisei Outa,81085155,15,#15,YOM_GIA,81085155
21225138,1073233037,中山　翔太,ナカヤマ　ショウタ,プロ(他球団),他球団,998943140,ヤクルト,外野手,右翼手,左翼手,右,右,185,95,25,1996/09/22,支配下,2軍,Shota Nakayama,Shota Nakayama,21225138,8,#8,YAK_SWA,21225138
93795155,1073233058,ウィルカーソン,アーロン　ウィルカーソン,プロ(他球団),他球団,894509462,阪神,投手,先発,中継ぎ,右,右,191,95,32,1989/05/25,支配下,2軍,Aaron Wilkerson,Aaron Wilkerson,93795155,52,#52,HAN_TIG,93795155
61665136,1073233071,本田　仁海,ホンダ　ヒトミ,プロ(他球団),他球団,473072806,オリックス,投手,先発,中継ぎ,右,左,181,74,22,1999/07/27,支配下,2軍,Hitomi Honda,Hitomi Honda,61665136,46,#46,ORI_BUF,61665136
71175136,1073233159,東　晃平,アズマ　コウヘイ,プロ(他球団),他球団,473072806,オリックス,投手,先発,なし,右,右,178,83,22,1999/12/14,育成,2軍,Kohei Azuma,Kohei Azuma,71175136,128,#128,ORI_BUF,71175136
61065136,1073233162,田中　瑛斗,タナカ　エイト,プロ(他球団),他球団,842851725,日本ハム,投手,先発,なし,右,左,184,77,22,1999/07/13,育成,2軍,Eito Tanaka,Eito Tanaka,61065136,146,#146,,61065136
33935134,1073233172,メルセデス,クリストファー　クリソストモ　メルセデス,プロ(他球団),他球団,1007859055,巨人,投手,先発,なし,左,両,188,82,28,1994/03/08,支配下,2軍,Cristopher Mercedes,Cristopher Crisostomo Mercedes,33935134,42,#42,YOM_GIA,33935134
11215138,1073233182,直江　大輔,ナオエ　ダイスケ,プロ(他球団),他球団,1007859055,巨人,投手,先発,なし,右,右,185,87,21,2000/06/20,支配下,2軍,Daisuke Naoe,Daisuke Naoe,11215138,54,#54,YOM_GIA,11215138
23125155,1073233195,三浦　瑞樹,ミウラ　ミズキ,プロ(他球団),他球団,724939825,ソフトバンク,投手,先発,なし,左,右,174,76,22,1999/09/02,育成,2軍,Mizuki Miura,Mizuki Miura,23125155,140,#140,HOK_FIG,23125155
41045155,1073233201,園部　佳太,ソノベ　ケイタ,プロ(他球団),他球団,473072806,オリックス,内野手,遊撃手,なし,右,右,177,88,22,1999/08/24,育成,2軍,Keita Sonobe,Keita Sonobe,41045155,21,#021,ORI_BUF,41045155
23525138,1073233230,王　柏融,ワン　ボーロン,プロ(他球団),他球団,842851725,日本ハム,外野手,左翼手,右翼手,右,左,182,91,28,1993/09/09,支配下,2軍,Wang Po Jung,Wang Po Jung,23525138,3,#3,,23525138
31035138,1073233232,田中　法彦,タナカ　ノリヒコ,プロ(他球団),他球団,743993386,広島,投手,中継ぎ,なし,右,右,173,86,21,2000/10/19,支配下,2軍,Norihiko Tanaka,Norihiko Tanaka,31035138,57,#57,,31035138
11015151,1073233396,坂本　裕哉,サカモト　ユウヤ,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,左,左,180,85,24,1997/07/28,支配下,2軍,Yuya Sakamoto,Yuya Sakamoto,11015151,20,#20,BAY_STA,11015151
61065151,1073233411,鈴木　健矢,スズキ　ケンヤ,プロ(他球団),他球団,842851725,日本ハム,投手,中継ぎ,先発,右,左,176,80,24,1997/12/11,支配下,2軍,Kenya Suzuki,Kenya Suzuki,61065151,47,#47,,61065151
71975136,1073233419,塩見　泰隆,シオミ　ヤスタカ,プロ(他球団),他球団,998943140,ヤクルト,外野手,中堅手,右翼手,右,右,179,76,28,1993/06/12,支配下,2軍,Yasutaka Shiomi,Yasutaka Shiomi,71975136,9,#9,YAK_SWA,71975136
41845151,1073233427,村西　良太,ムラニシ　リョウタ,プロ(他球団),他球団,473072806,オリックス,投手,中継ぎ,先発,右,左,174,76,24,1997/06/06,支配下,2軍,Ryota Muranishi,Ryota Muranishi,41845151,22,#22,ORI_BUF,41845151
53555155,1073233536,山田　龍聖,ヤマダ　リュウセイ,プロ(他球団),他球団,1007859055,巨人,投手,先発,なし,左,左,183,82,21,2000/09/07,支配下,2軍,Ryusei Yamada,Ryusei Yamada,53555155,28,#28,YOM_GIA,53555155
